"Category","Values"
1689755725000,76.60121154785156
1689755728000,76.60038757324219
1689755732000,76.5998306274414
1689755758000,76.5989990234375
1689755775000,76.5998306274414
1689755785000,76.59928131103516
1689755808000,76.60010528564453
1689755811000,76.59955596923828
1689755815000,76.60010528564453
1689755818000,76.59928131103516
1689755831000,76.5998306274414
1689755844000,76.59928131103516
1689755854000,76.5998306274414
1689755858000,76.5989990234375
1689755861000,76.59844970703125
1689755864000,76.5998306274414
1689755868000,76.59928131103516
1689755874000,76.5998306274414
