"Category","Values"
1689771258000,76.5989990234375
1689771268000,76.59817504882812
1689771271000,76.59872436523438
1689771274000,76.59817504882812
1689771288000,76.59872436523438
1689771347000,76.59789276123047
1689771351000,76.5989990234375
1689771364000,76.59817504882812
1689771377000,76.59872436523438
1689771397000,76.59928131103516
1689771404000,76.59872436523438
1689771414000,76.59817504882812
1689771417000,76.59872436523438
1689771460000,76.59817504882812
1689771464000,76.59928131103516
1689771480000,76.59844970703125
1689771484000,76.59928131103516
1689771490000,76.59844970703125
1689771500000,76.5989990234375
1689771523000,76.59955596923828
1689771527000,76.59872436523438
1689771530000,76.59789276123047
1689771533000,76.59928131103516
1689771537000,76.59872436523438
1689771543000,76.59928131103516
1689771550000,76.59872436523438
1689771553000,76.59928131103516
1689771563000,76.59872436523438
1689771570000,76.59955596923828
1689771576000,76.59872436523438
1689771580000,76.60010528564453
1689771583000,76.59928131103516
