"Category","Values"
1689754793000,76.60149383544922
1689754800000,76.60066223144531
1689754806000,76.60121154785156
1689754810000,76.60066223144531
1689754823000,76.60121154785156
1689754833000,76.60066223144531
1689754843000,76.60121154785156
1689754847000,76.60066223144531
1689754853000,76.60121154785156
1689754867000,76.60066223144531
1689754886000,76.60010528564453
1689754890000,76.60121154785156
1689754893000,76.60038757324219
1689754906000,76.60121154785156
1689754910000,76.60038757324219
1689754913000,76.60093688964844
1689754959000,76.60149383544922
1689754963000,76.60066223144531
1689754982000,76.60121154785156
