"Category","Values"
1689772697000,76.5970687866211
1689772707000,76.59651184082031
1689772710000,76.5970687866211
1689772733000,76.59761810302734
1689772737000,76.5970687866211
1689772750000,76.59651184082031
1689772753000,76.5970687866211
1689772766000,76.59761810302734
1689772773000,76.59678649902344
1689772780000,76.59761810302734
1689772783000,76.59678649902344
1689772786000,76.59734344482422
1689772819000,76.59678649902344
1689772823000,76.59734344482422
1689772829000,76.59678649902344
1689772833000,76.59734344482422
1689772839000,76.59678649902344
