"Category","Values"
1689774504000,76.59955596923828
1689774514000,76.59872436523438
1689774517000,76.59817504882812
1689774527000,76.5989990234375
1689774530000,76.59817504882812
1689774554000,76.59928131103516
1689774560000,76.59844970703125
1689774574000,76.5989990234375
1689774581000,76.59817504882812
1689774584000,76.5989990234375
1689774587000,76.59817504882812
1689774590000,76.59872436523438
1689774600000,76.59789276123047
1689774607000,76.59844970703125
1689774620000,76.5989990234375
1689774640000,76.59844970703125
1689774650000,76.59928131103516
