"Category","Values"
1689756441000,76.59955596923828
1689756448000,76.5989990234375
1689756471000,76.59955596923828
1689756491000,76.59872436523438
1689756494000,76.5998306274414
1689756501000,76.5989990234375
1689756504000,76.5998306274414
1689756507000,76.59928131103516
1689756517000,76.5998306274414
1689756521000,76.59928131103516
1689756527000,76.60010528564453
1689756531000,76.59955596923828
1689756547000,76.5989990234375
1689756564000,76.60010528564453
1689756570000,76.59955596923828
1689756580000,76.60010528564453
1689756587000,76.59955596923828
1689756600000,76.60010528564453
1689756614000,76.59955596923828
