"Category","Values"
1689774315000,76.60093688964844
1689774318000,76.60038757324219
1689774332000,76.5998306274414
1689774338000,76.60038757324219
1689774351000,76.60121154785156
1689774358000,76.60066223144531
1689774365000,76.60121154785156
1689774368000,76.60066223144531
1689774378000,76.5998306274414
1689774381000,76.60038757324219
1689774388000,76.60093688964844
1689774395000,76.60010528564453
1689774408000,76.60093688964844
1689774411000,76.60038757324219
1689774414000,76.60093688964844
1689774431000,76.60149383544922
1689774434000,76.60066223144531
1689774441000,76.60121154785156
1689774444000,76.60066223144531
1689774471000,76.60010528564453
