"Category","Values"
1689762436000,76.60121154785156
1689762449000,76.60176849365234
1689762452000,76.60093688964844
1689762455000,76.60176849365234
1689762459000,76.60010528564453
1689762462000,76.60121154785156
1689762469000,76.60066223144531
1689762475000,76.60010528564453
1689762482000,76.60093688964844
1689762508000,76.60038757324219
1689762512000,76.60093688964844
1689762541000,76.60010528564453
1689762545000,76.60093688964844
1689762555000,76.60038757324219
1689762558000,76.60093688964844
1689762561000,76.60038757324219
1689762565000,76.60093688964844
1689762588000,76.60038757324219
1689762591000,76.60121154785156
1689762595000,76.60038757324219
1689762598000,76.60121154785156
