"Category","Values"
1689761179000,76.60010528564453
1689761186000,76.59955596923828
1689761195000,76.60038757324219
1689761202000,76.59928131103516
1689761209000,76.60010528564453
1689761225000,76.59955596923828
1689761229000,76.60010528564453
1689761232000,76.59928131103516
1689761238000,76.5998306274414
1689761242000,76.59928131103516
1689761272000,76.5998306274414
1689761278000,76.59928131103516
1689761282000,76.5998306274414
1689761289000,76.59872436523438
1689761292000,76.5998306274414
1689761299000,76.59928131103516
1689761302000,76.5998306274414
1689761305000,76.5989990234375
1689761309000,76.59955596923828
1689761312000,76.60010528564453
1689761315000,76.59955596923828
1689761318000,76.60010528564453
1689761325000,76.59928131103516
1689761332000,76.5998306274414
1689761342000,76.59928131103516
