"Category","Values"
1689771092000,76.60149383544922
1689771102000,76.60093688964844
1689771132000,76.60149383544922
1689771135000,76.60093688964844
1689771142000,76.60149383544922
1689771145000,76.60066223144531
1689771148000,76.60176849365234
1689771152000,76.60121154785156
1689771155000,76.60038757324219
1689771162000,76.60093688964844
1689771188000,76.60149383544922
1689771192000,76.60066223144531
1689771195000,76.60176849365234
1689771198000,76.60121154785156
1689771201000,76.60066223144531
1689771208000,76.60149383544922
1689771215000,76.60093688964844
1689771225000,76.60149383544922
1689771235000,76.60093688964844
