"Category","Values"
1689762618000,76.5989990234375
1689762631000,76.59955596923828
1689762634000,76.59872436523438
1689762638000,76.59928131103516
1689762644000,76.5998306274414
1689762648000,76.5989990234375
1689762668000,76.59844970703125
1689762674000,76.5989990234375
1689762681000,76.59955596923828
1689762691000,76.5989990234375
1689762698000,76.5998306274414
1689762704000,76.59928131103516
1689762711000,76.5998306274414
1689762754000,76.5989990234375
1689762761000,76.60010528564453
1689762764000,76.5989990234375
1689762767000,76.5998306274414
1689762787000,76.5989990234375
1689762800000,76.59955596923828
1689762814000,76.60010528564453
