"Category","Values"
1689773963000,76.60010528564453
1689773970000,76.60121154785156
1689773973000,76.60066223144531
1689773980000,76.60010528564453
1689774003000,76.60093688964844
1689774006000,76.60038757324219
1689774010000,76.59955596923828
1689774013000,76.60066223144531
1689774016000,76.5998306274414
1689774020000,76.60038757324219
1689774030000,76.60093688964844
1689774040000,76.60038757324219
1689774057000,76.60093688964844
1689774060000,76.60010528564453
1689774063000,76.60149383544922
1689774067000,76.60093688964844
1689774077000,76.60038757324219
1689774096000,76.60093688964844
1689774106000,76.60010528564453
