"Category","Values"
1689771988000,76.60066223144531
1689771997000,76.60149383544922
1689772001000,76.60038757324219
1689772007000,76.60121154785156
1689772011000,76.60038757324219
1689772024000,76.60093688964844
1689772027000,76.60038757324219
1689772031000,76.60093688964844
1689772037000,76.60038757324219
1689772041000,76.60093688964844
1689772047000,76.60038757324219
1689772050000,76.60121154785156
1689772064000,76.60066223144531
1689772077000,76.60121154785156
1689772087000,76.60066223144531
1689772107000,76.5998306274414
1689772110000,76.60121154785156
1689772120000,76.60038757324219
