"Category","Values"
1689773586000,76.60204315185547
1689773592000,76.60066223144531
1689773596000,76.6023178100586
1689773599000,76.60121154785156
1689773606000,76.60010528564453
1689773609000,76.60066223144531
1689773616000,76.60121154785156
1689773619000,76.60038757324219
1689773626000,76.60121154785156
1689773629000,76.60066223144531
1689773632000,76.60149383544922
1689773635000,76.60093688964844
1689773649000,76.60038757324219
1689773652000,76.60149383544922
1689773655000,76.60038757324219
1689773659000,76.60121154785156
1689773662000,76.60010528564453
1689773665000,76.60066223144531
1689773669000,76.5998306274414
1689773672000,76.60066223144531
1689773678000,76.60121154785156
1689773682000,76.60066223144531
1689773685000,76.60149383544922
1689773688000,76.60093688964844
1689773702000,76.60038757324219
1689773728000,76.5998306274414
