"Category","Values"
1689773791000,76.60149383544922
1689773798000,76.60066223144531
1689773801000,76.60149383544922
1689773811000,76.60093688964844
1689773814000,76.60149383544922
1689773818000,76.60093688964844
1689773824000,76.60149383544922
1689773828000,76.60066223144531
1689773831000,76.60149383544922
1689773847000,76.60204315185547
1689773851000,76.60093688964844
1689773854000,76.60260009765625
1689773857000,76.60176849365234
1689773867000,76.6023178100586
1689773871000,76.60176849365234
1689773874000,76.6023178100586
1689773884000,76.60149383544922
1689773887000,76.60204315185547
1689773890000,76.60260009765625
1689773904000,76.60204315185547
1689773917000,76.60149383544922
