"Category","Values"
1692958623000,76.59513092041016
1692958626000,76.59568786621094
1692958633000,76.59513092041016
1692958637000,76.59568786621094
1692958640000,76.5945816040039
1692958647000,76.59540557861328
1692958660000,76.59485626220703
1692958663000,76.59540557861328
1692958667000,76.5945816040039
1692958670000,76.59596252441406
1692958673000,76.59485626220703
1692958677000,76.59596252441406
1692958680000,76.59513092041016
1692958683000,76.59568786621094
1692958687000,76.59513092041016
1692958703000,76.59568786621094
1692958710000,76.59485626220703
1692958720000,76.59568786621094
1692958723000,76.59485626220703
1692958726000,76.59568786621094
1692958730000,76.59513092041016
1692958736000,76.59568786621094
1692958740000,76.5945816040039
1692958743000,76.59540557861328
1692958766000,76.5945816040039
1692958779000,76.59540557861328
1692958783000,76.59596252441406
1692958806000,76.59540557861328
1692958816000,76.59596252441406
