"Category","Values"
1692951438000,76.59596252441406
1692951441000,76.59513092041016
1692951451000,76.59429931640625
1692951455000,76.59513092041016
1692951458000,76.5945816040039
1692951484000,76.59402465820312
1692951491000,76.5945816040039
1692951518000,76.59402465820312
1692951521000,76.59513092041016
1692951524000,76.5945816040039
1692951528000,76.59402465820312
1692951537000,76.5945816040039
1692951541000,76.59375
1692951544000,76.5945816040039
1692951547000,76.59375
1692951561000,76.5945816040039
1692951571000,76.59375
1692951574000,76.5945816040039
1692951577000,76.59513092041016
1692951581000,76.59402465820312
