"Category","Values"
1692954084000,76.59789276123047
1692954088000,76.5970687866211
1692954091000,76.59761810302734
1692954094000,76.59623718261719
1692954104000,76.59568786621094
1692954108000,76.59651184082031
1692954114000,76.59596252441406
1692954117000,76.59651184082031
1692954121000,76.59596252441406
1692954124000,76.59540557861328
1692954127000,76.59651184082031
1692954134000,76.59568786621094
1692954137000,76.59485626220703
1692954141000,76.59596252441406
1692954154000,76.59651184082031
1692954161000,76.5970687866211
1692954164000,76.59651184082031
1692954174000,76.59596252441406
1692954194000,76.59651184082031
1692954197000,76.59540557861328
1692954200000,76.59651184082031
1692954204000,76.59596252441406
1692954207000,76.59651184082031
1692954217000,76.59596252441406
1692954220000,76.59678649902344
1692954223000,76.59596252441406
1692954230000,76.59651184082031
