"Category","Values"
1692948875000,76.59236907958984
1692948881000,76.59181213378906
1692948885000,76.59236907958984
1692948901000,76.59181213378906
1692948905000,76.5929183959961
1692948931000,76.59347534179688
1692948934000,76.59264373779297
1692948941000,76.59375
1692948944000,76.5929183959961
1692948951000,76.59236907958984
1692948954000,76.5929183959961
1692948961000,76.59402465820312
1692948964000,76.5929183959961
1692948971000,76.59347534179688
1692948975000,76.59264373779297
1692948981000,76.59347534179688
1692948988000,76.59264373779297
1692948991000,76.59319305419922
1692948998000,76.59264373779297
1692949001000,76.59347534179688
1692949004000,76.5929183959961
1692949011000,76.59236907958984
1692949018000,76.5929183959961
