"Category","Values"
1692950708000,76.59734344482422
1692950712000,76.59402465820312
1692950715000,76.59347534179688
1692950718000,76.59402465820312
1692950722000,76.59347534179688
1692950728000,76.5929183959961
1692950732000,76.59347534179688
1692950738000,76.5929183959961
1692950742000,76.59375
1692950748000,76.59236907958984
1692950771000,76.59319305419922
1692950775000,76.59264373779297
1692950781000,76.59347534179688
1692950791000,76.5929183959961
1692950801000,76.59347534179688
1692950804000,76.5929183959961
1692950808000,76.59236907958984
1692950812000,76.5929183959961
1692950828000,76.59347534179688
1692950845000,76.5929183959961
1692950858000,76.59347534179688
1692950861000,76.59264373779297
1692950868000,76.59375
1692950874000,76.59264373779297
1692950878000,76.59402465820312
