"Category","Values"
1692953530000,76.59540557861328
1692953540000,76.59485626220703
1692953547000,76.59540557861328
1692953594000,76.59485626220703
1692953600000,76.59540557861328
1692953607000,76.59651184082031
1692953610000,76.59568786621094
1692953627000,76.5945816040039
1692953630000,76.59540557861328
1692953633000,76.59485626220703
1692953650000,76.59429931640625
1692953653000,76.59485626220703
1692953660000,76.59540557861328
1692953670000,76.59485626220703
1692953686000,76.59540557861328
1692953693000,76.59485626220703
