"Category","Values"
1692951255000,76.59513092041016
1692951259000,76.59568786621094
1692951279000,76.59485626220703
1692951282000,76.59568786621094
1692951292000,76.59513092041016
1692951302000,76.5945816040039
1692951309000,76.59513092041016
1692951312000,76.5945816040039
1692951325000,76.59513092041016
1692951335000,76.5945816040039
1692951339000,76.59540557861328
1692951342000,76.59485626220703
1692951345000,76.59402465820312
1692951352000,76.5945816040039
1692951355000,76.59513092041016
1692951365000,76.59429931640625
1692951369000,76.59513092041016
1692951382000,76.59568786621094
1692951385000,76.5945816040039
1692951392000,76.59540557861328
1692951395000,76.59485626220703
1692951415000,76.59568786621094
