"Category","Values"
1692955102000,76.59540557861328
1692955109000,76.59485626220703
1692955132000,76.59402465820312
1692955155000,76.59319305419922
1692955158000,76.59402465820312
1692955162000,76.59319305419922
1692955165000,76.59375
1692955168000,76.59319305419922
1692955172000,76.59375
1692955198000,76.59319305419922
1692955201000,76.59429931640625
1692955205000,76.59347534179688
1692955208000,76.59402465820312
1692955218000,76.59347534179688
1692955221000,76.59402465820312
1692955228000,76.59347534179688
1692955235000,76.59402465820312
1692955254000,76.5945816040039
1692955258000,76.59375
1692955264000,76.59429931640625
1692955271000,76.59375
1692955278000,76.59429931640625
1692955291000,76.59375
1692955294000,76.5945816040039
1692955304000,76.59402465820312
1692955307000,76.5945816040039
1692955327000,76.59402465820312
1692955337000,76.5945816040039
1692955341000,76.59375
1692955347000,76.59429931640625
1692955354000,76.59347534179688
1692955357000,76.59402465820312
1692955360000,76.59347534179688
1692955364000,76.59402465820312
1692955377000,76.59347534179688
1692955384000,76.59429931640625
1692955387000,76.59375
1692955400000,76.59429931640625
1692955404000,76.59375
1692955424000,76.59319305419922
1692955427000,76.5945816040039
1692955431000,76.59347534179688
1692955444000,76.59402465820312
1692955447000,76.5945816040039
1692955454000,76.59402465820312
1692955457000,76.5945816040039
1692955460000,76.59402465820312
1692955467000,76.5945816040039
1692955470000,76.59375
1692955477000,76.59429931640625
1692955487000,76.59375
1692955493000,76.59429931640625
1692955500000,76.59375
1692955507000,76.59319305419922
1692955510000,76.59429931640625
1692955523000,76.59375
1692955527000,76.5945816040039
1692955540000,76.59402465820312
1692955556000,76.59485626220703
1692955560000,76.59429931640625
1692955576000,76.59347534179688
1692955580000,76.59429931640625
1692955593000,76.59485626220703
1692955600000,76.59402465820312
1692955616000,76.59485626220703
1692955619000,76.59429931640625
1692955623000,76.59347534179688
1692955626000,76.59402465820312
1692955636000,76.59347534179688
1692955639000,76.59402465820312
1692955659000,76.5945816040039
1692955669000,76.59513092041016
1692955672000,76.59402465820312
1692955679000,76.59485626220703
