"Category","Values"
1692959204000,76.59596252441406
1692959210000,76.59513092041016
1692959214000,76.5945816040039
1692959224000,76.59375
1692959227000,76.5945816040039
1692959230000,76.59347534179688
1692959234000,76.59402465820312
1692959240000,76.59347534179688
1692959257000,76.59264373779297
1692959263000,76.59208679199219
1692959280000,76.59153747558594
1692959287000,76.59208679199219
1692959290000,76.59264373779297
1692959293000,76.59181213378906
1692959316000,76.59236907958984
1692959336000,76.5929183959961
1692959346000,76.59236907958984
