"Category","Values"
1692947366000,76.59568786621094
1692947379000,76.59651184082031
1692947382000,76.59568786621094
1692947386000,76.59623718261719
1692947389000,76.59568786621094
1692947392000,76.59623718261719
1692947409000,76.59568786621094
1692947412000,76.59651184082031
1692947429000,76.59540557861328
1692947432000,76.59596252441406
1692947442000,76.59540557861328
1692947452000,76.59596252441406
1692947459000,76.59651184082031
1692947469000,76.59540557861328
1692947472000,76.59596252441406
1692947489000,76.59540557861328
1692947492000,76.59596252441406
1692947495000,76.59540557861328
1692947498000,76.59596252441406
1692947502000,76.59513092041016
1692947505000,76.59596252441406
1692947508000,76.59485626220703
1692947512000,76.59596252441406
1692947518000,76.59540557861328
1692947522000,76.59485626220703
1692947532000,76.59540557861328
1692947558000,76.59596252441406
