07/03/2022	17:30:42	76.10993	76.54683	76.42933	76.45765
07/03/2022	17:30:43	76.11002	76.54732	76.42979	76.45824
07/03/2022	17:30:44	76.11063	76.54707	76.42996	76.45814
07/03/2022	17:30:46	76.11065	76.54714	76.42994	76.45888
07/03/2022	17:30:47	76.11074	76.54708	76.42986	76.45891
07/03/2022	17:30:48	76.11138	76.54732	76.43044	76.45926
07/03/2022	17:30:49	76.11111	76.54772	76.43059	76.45961
07/03/2022	17:30:50	76.11128	76.54769	76.43121	76.46008
07/03/2022	17:30:51	76.11153	76.54813	76.43083	76.46015
07/03/2022	17:30:52	76.11186	76.54820	76.43123	76.46106
07/03/2022	17:30:53	76.11171	76.54816	76.43143	76.46086
07/03/2022	17:30:54	76.11203	76.54789	76.43111	76.46120
07/03/2022	17:30:55	76.11229	76.54775	76.43147	76.46092
07/03/2022	17:30:57	76.11268	76.54786	76.43151	76.46100
07/03/2022	17:30:58	76.11308	76.54775	76.43188	76.46087
07/03/2022	17:30:59	76.11371	76.54844	76.43192	76.45997
07/03/2022	17:31:00	76.11415	76.54804	76.43232	76.46152
07/03/2022	17:31:01	76.11296	76.54680	76.43286	76.46215
07/03/2022	17:31:02	76.11263	76.54754	76.43285	76.46120
07/03/2022	17:31:03	76.11282	76.54775	76.43228	76.46117
07/03/2022	17:31:04	76.11266	76.54754	76.43290	76.46111
07/03/2022	17:31:05	76.11338	76.54842	76.43271	76.46171
07/03/2022	17:31:06	76.11383	76.54849	76.43325	76.46175
07/03/2022	17:31:08	76.11355	76.54847	76.43240	76.46100
07/03/2022	17:31:09	76.11381	76.54873	76.43292	76.46202
07/03/2022	17:31:10	76.11433	76.54888	76.43241	76.46185
07/03/2022	17:31:11	76.11436	76.54881	76.43350	76.46141
07/03/2022	17:31:12	76.11507	76.54905	76.43335	76.46189
07/03/2022	17:31:13	76.11530	76.54875	76.43342	76.46171
07/03/2022	17:31:15	76.11562	76.54861	76.43358	76.46228
07/03/2022	17:31:16	76.11642	76.54926	76.43366	76.46206
07/03/2022	17:31:17	76.11615	76.54974	76.43404	76.46244
07/03/2022	17:31:18	76.11718	76.55014	76.43438	76.46332
07/03/2022	17:31:20	76.11745	76.55048	76.43436	76.46314
07/03/2022	17:31:21	76.11734	76.55062	76.43409	76.46337
07/03/2022	17:31:22	76.11699	76.55051	76.43434	76.46532
07/03/2022	17:31:23	76.11724	76.55159	76.43385	76.46396
07/03/2022	17:31:24	76.11669	76.55063	76.43449	76.46386
07/03/2022	17:31:25	76.11583	76.54897	76.43453	76.46423
07/03/2022	17:31:26	76.11662	76.55101	76.43437	76.46391
07/03/2022	17:31:27	76.11607	76.55017	76.43392	76.46376
07/03/2022	17:31:29	76.11504	76.55079	76.43421	76.46383
07/03/2022	17:31:30	76.11587	76.55038	76.43460	76.46476
07/03/2022	17:31:31	76.11590	76.55128	76.43477	76.46468
07/03/2022	17:31:32	76.11660	76.55119	76.43494	76.46443
07/03/2022	17:31:33	76.11635	76.55134	76.43514	76.46436
07/03/2022	17:31:34	76.11618	76.55130	76.43506	76.46448
07/03/2022	17:31:35	76.11654	76.55141	76.43543	76.46461
07/03/2022	17:31:36	76.11623	76.55198	76.43433	76.46570
07/03/2022	17:31:37	76.11606	76.55054	76.43549	76.46468
07/03/2022	17:31:38	76.11589	76.55037	76.43513	76.46470
07/03/2022	17:31:40	76.11592	76.55037	76.43548	76.46482
07/03/2022	17:31:41	76.11577	76.55073	76.43566	76.46527
07/03/2022	17:31:42	76.11671	76.55103	76.43552	76.46485
07/03/2022	17:31:43	76.11613	76.55164	76.43597	76.46503
07/03/2022	17:31:44	76.11623	76.55160	76.43618	76.46444
07/03/2022	17:31:45	76.11578	76.55072	76.43614	76.46480
07/03/2022	17:31:46	76.11613	76.55022	76.43611	76.46495
07/03/2022	17:31:47	76.11557	76.55059	76.43589	76.46496
07/03/2022	17:31:48	76.11411	76.55089	76.43557	76.46477
07/03/2022	17:31:49	76.11510	76.55074	76.43593	76.46490
07/03/2022	17:31:51	76.11628	76.55069	76.43586	76.46437
07/03/2022	17:31:52	76.11577	76.55014	76.43461	76.46394
07/03/2022	17:31:53	76.11559	76.55169	76.43506	76.46519
07/03/2022	17:31:54	76.11535	76.55208	76.43614	76.46499
07/03/2022	17:31:55	76.11559	76.55121	76.43559	76.46437
07/03/2022	17:31:56	76.11456	76.55181	76.43519	76.46436
07/03/2022	17:31:57	76.11483	76.55275	76.43597	76.46465
07/03/2022	17:31:58	76.11501	76.55311	76.43609	76.46438
07/03/2022	17:31:59	76.11488	76.55299	76.43570	76.46512
07/03/2022	17:32:00	76.11574	76.55310	76.43777	76.46491
07/03/2022	17:32:02	76.11601	76.55245	76.43622	76.46493
07/03/2022	17:32:03	76.11574	76.55271	76.43637	76.46496
07/03/2022	17:32:04	76.11606	76.55207	76.43677	76.46567
07/03/2022	17:32:05	76.11636	76.55249	76.43662	76.46614
07/03/2022	17:32:06	76.11618	76.55269	76.43650	76.46567
07/03/2022	17:32:07	76.11651	76.55268	76.43641	76.46620
07/03/2022	17:32:08	76.11687	76.55349	76.43677	76.46583
07/03/2022	17:32:09	76.11783	76.55346	76.43757	76.46666
07/03/2022	17:32:10	76.11838	76.55364	76.43652	76.46539
07/03/2022	17:32:11	76.11785	76.55403	76.43670	76.46554
07/03/2022	17:32:13	76.11727	76.55219	76.43563	76.46485
07/03/2022	17:32:14	76.11935	76.55395	76.43575	76.46492
07/03/2022	17:32:15	76.11869	76.55380	76.43737	76.46649
07/03/2022	17:32:16	76.11690	76.55336	76.43789	76.46739
07/03/2022	17:32:17	76.11962	76.55386	76.43745	76.46658
07/03/2022	17:32:18	76.11911	76.55346	76.43657	76.46519
07/03/2022	17:32:19	76.11916	76.55352	76.43717	76.46764
07/03/2022	17:32:20	76.11884	76.55317	76.43669	76.46644
07/03/2022	17:32:21	76.11952	76.55429	76.43689	76.46710
07/03/2022	17:32:22	76.11918	76.55288	76.43699	76.46673
07/03/2022	17:32:24	76.11967	76.55426	76.43714	76.46615
07/03/2022	17:32:25	76.11879	76.55361	76.43703	76.46710
07/03/2022	17:32:26	76.11961	76.55427	76.43733	76.46730
07/03/2022	17:32:27	76.11892	76.55424	76.43696	76.46718
07/03/2022	17:32:28	76.11881	76.55463	76.43681	76.46722
07/03/2022	17:32:29	76.11870	76.55395	76.43697	76.46646
07/03/2022	17:32:30	76.11894	76.55457	76.43712	76.46648
07/03/2022	17:32:31	76.11879	76.55467	76.43713	76.46730
07/03/2022	17:32:32	76.11891	76.55403	76.43676	76.46751
07/03/2022	17:32:33	76.11992	76.55467	76.43748	76.46720
07/03/2022	17:32:35	76.11898	76.55478	76.43751	76.46774
07/03/2022	17:32:36	76.11924	76.55479	76.43604	76.46708
07/03/2022	17:32:37	76.11878	76.55407	76.43642	76.46899
07/03/2022	17:32:38	76.11971	76.55507	76.43663	76.46973
07/03/2022	17:32:39	76.11997	76.55505	76.43668	76.46803
07/03/2022	17:32:40	76.11975	76.55563	76.43792	76.46800
07/03/2022	17:32:41	76.12002	76.55514	76.43680	76.46609
07/03/2022	17:32:42	76.12002	76.55526	76.43808	76.46766
07/03/2022	17:32:43	76.12014	76.55568	76.43773	76.46745
07/03/2022	17:32:44	76.11943	76.55527	76.43749	76.46769
07/03/2022	17:32:46	76.11971	76.55562	76.43750	76.46764
07/03/2022	17:32:47	76.12012	76.55567	76.43767	76.46704
07/03/2022	17:32:48	76.11997	76.55591	76.43820	76.46781
07/03/2022	17:32:49	76.11955	76.55536	76.43891	76.46733
07/03/2022	17:32:50	76.11971	76.55722	76.43759	76.46789
07/03/2022	17:32:51	76.12112	76.55492	76.43691	76.47210
07/03/2022	17:32:52	76.12074	76.55554	76.43824	76.46826
07/03/2022	17:32:53	76.12023	76.55641	76.43824	76.46836
07/03/2022	17:32:54	76.12024	76.55651	76.43865	76.46838
07/03/2022	17:32:56	76.12035	76.55643	76.43830	76.46844
07/03/2022	17:32:57	76.12043	76.55682	76.43853	76.46873
07/03/2022	17:32:58	76.12074	76.55680	76.43853	76.46878
07/03/2022	17:32:59	76.12060	76.55651	76.43904	76.46879
07/03/2022	17:33:00	76.12053	76.55664	76.43869	76.46846
07/03/2022	17:33:01	76.12079	76.55738	76.43877	76.46908
07/03/2022	17:33:02	76.12045	76.55612	76.43792	76.46834
07/03/2022	17:33:04	76.12027	76.55655	76.43867	76.46864
07/03/2022	17:33:05	76.12043	76.55616	76.43800	76.46876
07/03/2022	17:33:06	76.12046	76.55656	76.43857	76.46915
07/03/2022	17:33:07	76.12021	76.55639	76.43871	76.46886
07/03/2022	17:33:08	76.12062	76.55659	76.43899	76.46899
07/03/2022	17:33:09	76.12041	76.55661	76.43917	76.46942
07/03/2022	17:33:10	76.12087	76.55704	76.43896	76.46955
07/03/2022	17:33:11	76.12077	76.55670	76.43935	76.46930
07/03/2022	17:33:12	76.12102	76.55683	76.43947	76.46999
07/03/2022	17:33:13	76.12091	76.55702	76.43945	76.46939
07/03/2022	17:33:15	76.12124	76.55667	76.43918	76.46980
07/03/2022	17:33:16	76.12114	76.55665	76.43955	76.46988
07/03/2022	17:33:17	76.12145	76.55669	76.43930	76.47028
07/03/2022	17:33:18	76.12145	76.55698	76.43987	76.46997
07/03/2022	17:33:19	76.12173	76.55632	76.43921	76.47012
07/03/2022	17:33:20	76.12113	76.55644	76.43950	76.47015
07/03/2022	17:33:21	76.12157	76.55664	76.43960	76.47011
07/03/2022	17:33:22	76.12140	76.55688	76.43980	76.47034
07/03/2022	17:33:23	76.12168	76.55688	76.43982	76.47025
07/03/2022	17:33:24	76.12155	76.55653	76.43979	76.47002
07/03/2022	17:33:26	76.12172	76.55672	76.43972	76.47007
07/03/2022	17:33:27	76.12164	76.55653	76.43980	76.47025
07/03/2022	17:33:28	76.12162	76.55695	76.43948	76.47009
07/03/2022	17:33:29	76.12165	76.55682	76.44006	76.47036
07/03/2022	17:33:30	76.12191	76.55699	76.43952	76.47016
07/03/2022	17:33:31	76.12210	76.55656	76.44017	76.47003
07/03/2022	17:33:32	76.12172	76.55673	76.44003	76.47012
07/03/2022	17:33:33	76.12182	76.55720	76.44042	76.47049
07/03/2022	17:33:34	76.12205	76.55684	76.44009	76.47021
07/03/2022	17:33:35	76.12184	76.55663	76.44051	76.47027
07/03/2022	17:33:37	76.12189	76.55692	76.44012	76.47028
07/03/2022	17:33:38	76.12224	76.55723	76.44037	76.47086
07/03/2022	17:33:39	76.12209	76.55707	76.44033	76.47045
07/03/2022	17:33:40	76.12176	76.55703	76.43998	76.47008
07/03/2022	17:33:41	76.12137	76.55701	76.44031	76.47027
07/03/2022	17:33:42	76.12215	76.55710	76.43983	76.47020
07/03/2022	17:33:43	76.12173	76.55679	76.44005	76.47036
07/03/2022	17:33:44	76.12184	76.55672	76.44025	76.47036
07/03/2022	17:33:45	76.12224	76.55718	76.44023	76.47021
07/03/2022	17:33:46	76.12193	76.55732	76.43995	76.47023
07/03/2022	17:33:48	76.12224	76.55752	76.44014	76.46996
07/03/2022	17:33:49	76.12231	76.55707	76.44022	76.47010
07/03/2022	17:33:50	76.12238	76.55696	76.44035	76.47075
07/03/2022	17:33:51	76.12238	76.55723	76.44027	76.47041
07/03/2022	17:33:52	76.12237	76.55742	76.44048	76.47065
07/03/2022	17:33:53	76.12216	76.55745	76.44035	76.47048
07/03/2022	17:33:54	76.12201	76.55746	76.43997	76.47068
07/03/2022	17:33:55	76.12215	76.55762	76.44006	76.47039
07/03/2022	17:33:56	76.12218	76.55734	76.44037	76.47031
07/03/2022	17:33:57	76.12215	76.55762	76.44060	76.47033
07/03/2022	17:33:59	76.12240	76.55740	76.44046	76.47066
07/03/2022	17:34:00	76.12258	76.55761	76.44054	76.47075
07/03/2022	17:34:01	76.12262	76.55753	76.44076	76.47048
07/03/2022	17:34:02	76.12277	76.55771	76.44062	76.47081
07/03/2022	17:34:03	76.12238	76.55780	76.44093	76.47072
07/03/2022	17:34:04	76.12281	76.55803	76.44076	76.47058
07/03/2022	17:34:05	76.12273	76.55789	76.44094	76.47076
07/03/2022	17:34:06	76.12284	76.55805	76.44028	76.47081
07/03/2022	17:34:07	76.12256	76.55758	76.44072	76.47118
07/03/2022	17:34:08	76.12221	76.55803	76.44081	76.47120
07/03/2022	17:34:10	76.12304	76.55790	76.44077	76.47087
07/03/2022	17:34:11	76.12284	76.55809	76.44112	76.47090
07/03/2022	17:34:12	76.12281	76.55782	76.44073	76.47080
07/03/2022	17:34:13	76.12287	76.55771	76.44111	76.47085
07/03/2022	17:34:14	76.12250	76.55792	76.44062	76.47076
07/03/2022	17:34:15	76.12269	76.55824	76.44094	76.47113
07/03/2022	17:34:16	76.12330	76.55805	76.44070	76.47094
07/03/2022	17:34:17	76.12259	76.55756	76.44091	76.47142
07/03/2022	17:34:18	76.12306	76.55827	76.44093	76.47101
07/03/2022	17:34:19	76.12342	76.55830	76.44145	76.47166
07/03/2022	17:34:21	76.12302	76.55834	76.44138	76.47136
07/03/2022	17:34:22	76.12330	76.55813	76.44166	76.47176
07/03/2022	17:34:23	76.12360	76.55858	76.44124	76.47140
07/03/2022	17:34:24	76.12330	76.55840	76.44137	76.47174
07/03/2022	17:34:25	76.12352	76.55805	76.44109	76.47171
07/03/2022	17:34:26	76.12323	76.55806	76.44102	76.47154
07/03/2022	17:34:27	76.12353	76.55873	76.44115	76.47138
07/03/2022	17:34:28	76.12372	76.55841	76.44127	76.47146
07/03/2022	17:34:29	76.12332	76.55846	76.44165	76.47159
07/03/2022	17:34:30	76.12351	76.55832	76.44114	76.47143
07/03/2022	17:34:32	76.12306	76.55810	76.44067	76.47098
07/03/2022	17:34:33	76.12305	76.55805	76.44101	76.47122
07/03/2022	17:34:34	76.12331	76.55829	76.44128	76.47142
07/03/2022	17:34:35	76.12354	76.55851	76.44138	76.47151
07/03/2022	17:34:36	76.12364	76.55816	76.44132	76.47164
07/03/2022	17:34:37	76.12377	76.55858	76.44176	76.47171
07/03/2022	17:34:38	76.12368	76.55827	76.44148	76.47176
