"Category","Values"
1689783081000,76.60702514648438
1689783085000,76.6064682006836
1689783088000,76.60702514648438
1689783091000,76.60591888427734
1689783098000,76.60674285888672
1689783101000,76.6072998046875
1689783108000,76.6064682006836
1689783111000,76.6072998046875
1689783118000,76.6064682006836
1689783128000,76.60702514648438
1689783131000,76.6064682006836
1689783134000,76.60702514648438
1689783141000,76.60619354248047
1689783144000,76.6072998046875
1689783148000,76.60674285888672
1689783154000,76.60784912109375
1689783158000,76.6072998046875
1689783161000,76.60784912109375
1689783164000,76.60702514648438
1689783191000,76.60757446289062
1689783194000,76.60702514648438
1689783197000,76.6064682006836
1689783217000,76.60591888427734
