"Category","Values"
1689780910000,76.60121154785156
1689780913000,76.6023178100586
1689780916000,76.60149383544922
1689780920000,76.60204315185547
1689780926000,76.60149383544922
1689780930000,76.60260009765625
1689780936000,76.60149383544922
1689780943000,76.6023178100586
1689780946000,76.60287475585938
1689780953000,76.6023178100586
1689780959000,76.60287475585938
1689780966000,76.6023178100586
1689780969000,76.60066223144531
1689780973000,76.6031494140625
1689780976000,76.60204315185547
1689780983000,76.6031494140625
1689780993000,76.6023178100586
1689780996000,76.60287475585938
1689781039000,76.60038757324219
1689781042000,76.6031494140625
1689781059000,76.60370635986328
1689781062000,76.6031494140625
