"Category","Values"
1689783977000,76.60536193847656
1689783990000,76.60481262207031
1689784000000,76.60591888427734
1689784003000,76.60536193847656
1689784016000,76.60591888427734
1689784023000,76.60536193847656
1689784026000,76.60591888427734
1689784030000,76.60508728027344
1689784033000,76.60619354248047
1689784036000,76.60536193847656
1689784043000,76.60591888427734
1689784056000,76.60536193847656
1689784066000,76.60591888427734
1689784083000,76.6064682006836
1689784086000,76.60563659667969
1689784096000,76.60619354248047
1689784099000,76.60536193847656
