"Category","Values"
1689778755000,76.60260009765625
1689778758000,76.60176849365234
1689778761000,76.60260009765625
1689778791000,76.60204315185547
1689778811000,76.60149383544922
1689778814000,76.6023178100586
1689778821000,76.60176849365234
1689778828000,76.60287475585938
1689778844000,76.60342407226562
1689778851000,76.60260009765625
1689778854000,76.60204315185547
1689778858000,76.60260009765625
1689778864000,76.60204315185547
1689778867000,76.6031494140625
1689778877000,76.60204315185547
1689778881000,76.60260009765625
1689778887000,76.6031494140625
1689778897000,76.6023178100586
1689778901000,76.60287475585938
