"Category","Values"
1689778403000,76.60342407226562
1689778417000,76.60260009765625
1689778423000,76.60342407226562
1689778426000,76.60287475585938
1689778430000,76.60342407226562
1689778433000,76.60287475585938
1689778453000,76.60342407226562
1689778456000,76.60287475585938
1689778476000,76.6023178100586
1689778479000,76.60287475585938
1689778496000,76.60370635986328
1689778499000,76.60260009765625
1689778513000,76.6031494140625
1689778516000,76.60370635986328
1689778522000,76.6031494140625
1689778529000,76.60260009765625
1689778536000,76.6031494140625
1689778542000,76.60260009765625
