"Category","Values"
1689782889000,76.60563659667969
1689782892000,76.60453033447266
1689782895000,76.60563659667969
1689782909000,76.60508728027344
1689782915000,76.60425567626953
1689782922000,76.60536193847656
1689782942000,76.60481262207031
1689782959000,76.60425567626953
1689782962000,76.60508728027344
1689782975000,76.60453033447266
1689782999000,76.60508728027344
1689783002000,76.60453033447266
1689783005000,76.60508728027344
1689783022000,76.6039810180664
1689783025000,76.60536193847656
1689783032000,76.60591888427734
1689783035000,76.60508728027344
1689783038000,76.60591888427734
