"Category","Values"
1689777856000,76.59347534179688
1689777866000,76.5929183959961
1689777873000,76.59402465820312
1689777883000,76.5929183959961
1689777886000,76.59347534179688
1689777899000,76.59402465820312
1689777903000,76.59347534179688
1689777913000,76.5929183959961
1689777922000,76.59236907958984
1689777926000,76.59402465820312
1689777936000,76.59319305419922
1689777949000,76.59264373779297
1689777956000,76.59347534179688
1689777959000,76.5929183959961
1689777962000,76.59347534179688
1689777985000,76.59402465820312
1689778002000,76.5945816040039
1689778005000,76.5929183959961
1689778009000,76.59347534179688
1689778012000,76.59429931640625
1689778015000,76.59375
