"Category","Values"
1689783244000,76.60591888427734
1689783250000,76.60536193847656
1689783257000,76.60453033447266
1689783283000,76.60508728027344
1689783290000,76.60425567626953
1689783293000,76.60481262207031
1689783297000,76.60425567626953
1689783300000,76.60481262207031
1689783353000,76.60563659667969
1689783356000,76.60508728027344
1689783363000,76.6039810180664
1689783370000,76.60508728027344
1689783373000,76.6039810180664
1689783383000,76.60453033447266
1689783386000,76.6039810180664
1689783393000,76.60453033447266
