"Category","Values"
1689784328000,76.60840606689453
1689784331000,76.60674285888672
1689784334000,76.60591888427734
1689784344000,76.60508728027344
1689784348000,76.60563659667969
1689784351000,76.60508728027344
1689784381000,76.60563659667969
1689784384000,76.60481262207031
1689784387000,76.60536193847656
1689784391000,76.60481262207031
1689784401000,76.60536193847656
1689784417000,76.60481262207031
1689784420000,76.60563659667969
1689784424000,76.60508728027344
1689784437000,76.60563659667969
1689784444000,76.60508728027344
1689784447000,76.60619354248047
1689784450000,76.60536193847656
1689784460000,76.6064682006836
1689784464000,76.60536193847656
1689784467000,76.60481262207031
1689784470000,76.60674285888672
1689784473000,76.60591888427734
1689784483000,76.60508728027344
