"Category","Values"
1689780730000,76.60508728027344
1689780737000,76.60425567626953
1689780744000,76.60370635986328
1689780747000,76.60425567626953
1689780750000,76.60370635986328
1689780773000,76.60453033447266
1689780777000,76.60342407226562
1689780783000,76.60481262207031
1689780787000,76.6039810180664
1689780797000,76.60453033447266
1689780800000,76.6039810180664
1689780824000,76.6031494140625
1689780826000,76.60370635986328
1689780836000,76.6031494140625
1689780840000,76.60453033447266
1689780844000,76.60370635986328
1689780847000,76.60425567626953
1689780853000,76.6031494140625
1689780860000,76.6039810180664
1689780863000,76.60342407226562
1689780870000,76.60425567626953
1689780883000,76.60342407226562
