"Category","Values"
1689783605000,76.60619354248047
1689783615000,76.60536193847656
1689783628000,76.60591888427734
1689783635000,76.60508728027344
1689783645000,76.60563659667969
1689783661000,76.60508728027344
1689783665000,76.60563659667969
1689783671000,76.60508728027344
1689783675000,76.60619354248047
1689783688000,76.60563659667969
1689783695000,76.60508728027344
1689783698000,76.60591888427734
1689783708000,76.6064682006836
1689783711000,76.60591888427734
1689783728000,76.6064682006836
1689783734000,76.60563659667969
1689783741000,76.60619354248047
1689783751000,76.60536193847656
1689783754000,76.60619354248047
1689783757000,76.60536193847656
1689783771000,76.6064682006836
