"Category","Values"
1689781112000,76.60481262207031
1689781125000,76.60370635986328
1689781128000,76.6031494140625
1689781132000,76.60481262207031
1689781135000,76.60425567626953
1689781145000,76.60481262207031
1689781152000,76.6039810180664
1689781155000,76.60481262207031
1689781175000,76.60370635986328
1689781178000,76.60508728027344
1689781208000,76.60453033447266
1689781211000,76.60508728027344
1689781224000,76.60453033447266
1689781241000,76.60508728027344
1689781261000,76.60563659667969
1689781264000,76.60453033447266
1689781267000,76.60563659667969
1689781277000,76.60481262207031
1689781281000,76.60536193847656
1689781284000,76.60481262207031
1689781287000,76.60536193847656
1689781291000,76.60481262207031
1689781294000,76.60591888427734
1689781301000,76.60508728027344
1689781304000,76.60453033447266
1689781314000,76.60508728027344
1689781360000,76.60591888427734
