"Category","Values"
1689785428000,76.6081314086914
1689785432000,76.60674285888672
1689785435000,76.60619354248047
1689785438000,76.60563659667969
1689785442000,76.60619354248047
1689785445000,76.60563659667969
1689785448000,76.60619354248047
1689785458000,76.60536193847656
1689785462000,76.60591888427734
1689785472000,76.60536193847656
1689785475000,76.60591888427734
1689785498000,76.60536193847656
1689785511000,76.60591888427734
1689785525000,76.60536193847656
1689785528000,76.60453033447266
1689785531000,76.60591888427734
1689785534000,76.60536193847656
1689785545000,76.60481262207031
1689785548000,76.60563659667969
1689785571000,76.60508728027344
