"Category","Values"
1692883437000,76.59347534179688
1692883444000,76.59264373779297
1692883453000,76.59208679199219
1692883457000,76.59264373779297
1692883460000,76.59319305419922
1692883463000,76.59264373779297
1692883503000,76.59319305419922
1692883506000,76.59236907958984
1692883513000,76.5929183959961
1692883520000,76.59208679199219
1692883523000,76.59264373779297
1692883533000,76.59375
1692883536000,76.59319305419922
1692883540000,76.59375
1692883553000,76.59264373779297
1692883556000,76.59319305419922
1692883559000,76.59375
1692883579000,76.59429931640625
1692883583000,76.59375
1692883609000,76.5945816040039
1692883612000,76.59375
1692883616000,76.5945816040039
1692883619000,76.59402465820312
1692883639000,76.59347534179688
1692883649000,76.5929183959961
