"Category","Values"
1692882853000,76.59236907958984
1692882856000,76.59153747558594
1692882860000,76.59208679199219
1692882866000,76.59153747558594
1692882889000,76.59098052978516
1692882893000,76.59181213378906
1692882896000,76.59070587158203
1692882899000,76.59153747558594
1692882909000,76.59208679199219
1692882913000,76.59264373779297
1692882919000,76.59319305419922
1692882926000,76.59375
1692882940000,76.5945816040039
1692882942000,76.59402465820312
1692882946000,76.59319305419922
1692882950000,76.59375
1692882953000,76.59319305419922
1692882956000,76.59264373779297
1692882963000,76.59208679199219
1692882973000,76.59098052978516
1692882976000,76.59153747558594
1692882993000,76.59208679199219
1692883003000,76.59126281738281
1692883006000,76.5904312133789
1692883009000,76.59153747558594
1692883012000,76.59070587158203
1692883016000,76.59181213378906
