"Category","Values"
1692885426000,76.59844970703125
1692885430000,76.59734344482422
1692885436000,76.59678649902344
1692885440000,76.59623718261719
1692885443000,76.59678649902344
1692885446000,76.59623718261719
1692885449000,76.59568786621094
1692885456000,76.59678649902344
1692885459000,76.59623718261719
1692885466000,76.5970687866211
1692885483000,76.59623718261719
1692885489000,76.59568786621094
1692885493000,76.59651184082031
1692885526000,76.5970687866211
1692885529000,76.59623718261719
1692885536000,76.59734344482422
1692885539000,76.59540557861328
1692885542000,76.59651184082031
1692885555000,76.59596252441406
1692885569000,76.59678649902344
1692885605000,76.59623718261719
