"Category","Values"
1692884902000,76.59817504882812
1692884909000,76.59734344482422
1692884912000,76.59678649902344
1692884916000,76.59761810302734
1692884919000,76.5970687866211
1692884932000,76.59761810302734
1692884949000,76.5970687866211
1692884959000,76.59761810302734
1692884965000,76.5970687866211
1692884969000,76.59623718261719
1692884972000,76.5970687866211
1692884975000,76.59761810302734
1692884979000,76.59678649902344
1692884982000,76.59623718261719
1692884985000,76.59678649902344
1692884992000,76.59734344482422
1692885002000,76.59651184082031
1692885005000,76.59734344482422
1692885008000,76.59651184082031
1692885012000,76.59734344482422
1692885015000,76.59678649902344
1692885018000,76.59623718261719
1692885022000,76.59734344482422
1692885025000,76.59651184082031
1692885028000,76.59734344482422
1692885042000,76.59678649902344
