"Category","Values"
1692885433000,76.59485626220703
1692885436000,76.59429931640625
1692885443000,76.59485626220703
1692885453000,76.59429931640625
1692885456000,76.59513092041016
1692885483000,76.5945816040039
1692885486000,76.59540557861328
1692885489000,76.59429931640625
1692885493000,76.59485626220703
1692885499000,76.59402465820312
1692885502000,76.59485626220703
1692885509000,76.59429931640625
1692885526000,76.59485626220703
1692885532000,76.59429931640625
1692885539000,76.59540557861328
1692885542000,76.59485626220703
1692885545000,76.59375
1692885552000,76.5945816040039
1692885555000,76.59375
1692885559000,76.59485626220703
1692885565000,76.59429931640625
1692885569000,76.59485626220703
1692885575000,76.59568786621094
