"Category","Values"
1692884365000,76.5970687866211
1692884369000,76.59651184082031
1692884372000,76.5970687866211
1692884385000,76.59623718261719
1692884415000,76.59678649902344
1692884422000,76.59540557861328
1692884425000,76.5970687866211
1692884428000,76.59596252441406
1692884432000,76.59540557861328
1692884435000,76.59651184082031
1692884438000,76.59568786621094
1692884445000,76.59623718261719
1692884475000,76.59678649902344
1692884495000,76.59623718261719
1692884498000,76.5970687866211
1692884501000,76.59623718261719
1692884505000,76.59678649902344
1692884508000,76.59623718261719
