"Category","Values"
1692877949000,76.5945816040039
1692877953000,76.59513092041016
1692877959000,76.59402465820312
1692877969000,76.59485626220703
1692877973000,76.59429931640625
1692877999000,76.59485626220703
1692878002000,76.59429931640625
1692878009000,76.59375
1692878012000,76.5945816040039
1692878016000,76.59375
1692878022000,76.5945816040039
1692878029000,76.59375
1692878032000,76.5945816040039
1692878036000,76.59540557861328
1692878039000,76.59485626220703
1692878069000,76.59429931640625
1692878072000,76.59485626220703
1692878075000,76.59540557861328
1692878079000,76.5945816040039
1692878085000,76.59540557861328
