"Category","Values"
1692883669000,76.59623718261719
1692883672000,76.59678649902344
1692883679000,76.59623718261719
1692883685000,76.59568786621094
1692883689000,76.59485626220703
1692883695000,76.59540557861328
1692883699000,76.59485626220703
1692883702000,76.59429931640625
1692883708000,76.59513092041016
1692883718000,76.5945816040039
1692883725000,76.59347534179688
1692883728000,76.59540557861328
1692883732000,76.59402465820312
1692883738000,76.5945816040039
1692883745000,76.59540557861328
1692883748000,76.59485626220703
1692883755000,76.59429931640625
1692883761000,76.59485626220703
1692883768000,76.59540557861328
1692883775000,76.5945816040039
1692883781000,76.59513092041016
1692883785000,76.5945816040039
1692883791000,76.59513092041016
1692883795000,76.59429931640625
