"Category","Values"
1692880274000,76.59513092041016
1692880277000,76.59623718261719
1692880280000,76.59513092041016
1692880284000,76.59568786621094
1692880290000,76.59485626220703
1692880294000,76.59596252441406
1692880297000,76.59485626220703
1692880300000,76.59540557861328
1692880304000,76.59485626220703
1692880317000,76.59429931640625
1692880323000,76.59485626220703
1692880357000,76.59540557861328
1692880360000,76.59485626220703
1692880363000,76.59540557861328
1692880367000,76.5945816040039
1692880373000,76.59513092041016
1692880376000,76.5945816040039
