"Category","Values"
1692884716000,76.59596252441406
1692884726000,76.59540557861328
1692884733000,76.59623718261719
1692884736000,76.59678649902344
1692884740000,76.59596252441406
1692884779000,76.59651184082031
1692884790000,76.59568786621094
1692884796000,76.59678649902344
1692884803000,76.59734344482422
1692884806000,76.59678649902344
1692884810000,76.59596252441406
1692884826000,76.59651184082031
1692884830000,76.59568786621094
1692884836000,76.59651184082031
1692884840000,76.59568786621094
1692884843000,76.59623718261719
1692884853000,76.59540557861328
1692884856000,76.59596252441406
1692884859000,76.59651184082031
1692884866000,76.59596252441406
1692884873000,76.59540557861328
