"Category","Values"
1692883437000,76.59623718261719
1692883444000,76.59568786621094
1692883447000,76.59651184082031
1692883453000,76.59596252441406
1692883460000,76.59651184082031
1692883493000,76.5970687866211
1692883506000,76.59651184082031
1692883510000,76.59734344482422
1692883520000,76.59678649902344
1692883523000,76.59734344482422
1692883533000,76.59596252441406
1692883540000,76.59678649902344
1692883546000,76.59513092041016
1692883549000,76.59651184082031
1692883559000,76.59596252441406
1692883563000,76.59651184082031
1692883573000,76.59596252441406
1692883579000,76.59651184082031
1692883589000,76.59568786621094
1692883593000,76.59651184082031
1692883602000,76.59761810302734
1692883606000,76.5970687866211
1692883612000,76.59623718261719
1692883616000,76.59678649902344
1692883626000,76.59623718261719
