"Category","Values"
1692799474000,76.58683776855469
1692799504000,76.5862808227539
1692799511000,76.58573150634766
1692799514000,76.58655548095703
1692799517000,76.58573150634766
1692799521000,76.58655548095703
1692799531000,76.58600616455078
1692799537000,76.58655548095703
1692799544000,76.58600616455078
1692799547000,76.58655548095703
1692799560000,76.58573150634766
1692799564000,76.58655548095703
1692799567000,76.58600616455078
1692799580000,76.58655548095703
1692799584000,76.58600616455078
1692799587000,76.58683776855469
1692799600000,76.58544921875
1692799604000,76.58600616455078
1692799613000,76.58655548095703
