"Category","Values"
1692796046000,76.58794403076172
1692796050000,76.58711242675781
1692796056000,76.5862808227539
1692796063000,76.58683776855469
1692796076000,76.58738708496094
1692796086000,76.58683776855469
1692796093000,76.5862808227539
1692796099000,76.58683776855469
1692796103000,76.58600616455078
1692796109000,76.58683776855469
1692796116000,76.5862808227539
1692796119000,76.58711242675781
1692796123000,76.58655548095703
1692796129000,76.58766174316406
1692796132000,76.5862808227539
1692796136000,76.58711242675781
1692796139000,76.5862808227539
1692796142000,76.58683776855469
1692796156000,76.58600616455078
1692796162000,76.58711242675781
1692796172000,76.58655548095703
1692796179000,76.58711242675781
1692796182000,76.58655548095703
1692796189000,76.58600616455078
1692796195000,76.58738708496094
1692796202000,76.58655548095703
