"Category","Values"
1692799826000,76.58794403076172
1692799856000,76.58849334716797
1692799862000,76.58766174316406
1692799866000,76.58821868896484
1692799879000,76.58738708496094
1692799882000,76.58821868896484
1692799889000,76.58766174316406
1692799892000,76.5887680053711
1692799899000,76.58821868896484
1692799915000,76.58766174316406
1692799935000,76.5887680053711
1692799938000,76.58766174316406
1692799942000,76.58821868896484
1692799952000,76.58738708496094
1692799958000,76.58849334716797
1692799962000,76.58738708496094
