"Category","Values"
1692795509000,76.59098052978516
1692795516000,76.58987426757812
1692795519000,76.59070587158203
1692795523000,76.58987426757812
1692795546000,76.58932495117188
1692795566000,76.5887680053711
1692795572000,76.58932495117188
1692795599000,76.58987426757812
1692795602000,76.58932495117188
1692795605000,76.5887680053711
1692795609000,76.58932495117188
1692795612000,76.58987426757812
1692795615000,76.58932495117188
1692795625000,76.58987426757812
1692795632000,76.58905029296875
1692795639000,76.589599609375
1692795652000,76.58905029296875
