"Category","Values"
1692799461000,76.58794403076172
1692799474000,76.58849334716797
1692799481000,76.58794403076172
1692799484000,76.5887680053711
1692799494000,76.58821868896484
1692799501000,76.58766174316406
1692799504000,76.58821868896484
1692799511000,76.58766174316406
1692799514000,76.58849334716797
1692799517000,76.58766174316406
1692799524000,76.58821868896484
1692799537000,76.58766174316406
1692799541000,76.58849334716797
1692799547000,76.58766174316406
1692799551000,76.58821868896484
1692799567000,76.5887680053711
1692799570000,76.58794403076172
1692799587000,76.58849334716797
1692799590000,76.58766174316406
1692799604000,76.58711242675781
