"Category","Values"
1692796779000,76.58683776855469
1692796789000,76.58573150634766
1692796792000,76.5862808227539
1692796802000,76.58544921875
1692796809000,76.5862808227539
1692796812000,76.58738708496094
1692796815000,76.58573150634766
1692796819000,76.5862808227539
1692796835000,76.58573150634766
1692796838000,76.58683776855469
1692796848000,76.58600616455078
1692796852000,76.58655548095703
1692796875000,76.58600616455078
1692796882000,76.58655548095703
1692796902000,76.58711242675781
1692796915000,76.58655548095703
