"Category","Values"
1692796587000,76.58655548095703
1692796607000,76.58711242675781
1692796610000,76.58600616455078
1692796617000,76.58544921875
1692796627000,76.58489990234375
1692796633000,76.58544921875
1692796636000,76.5862808227539
1692796640000,76.58544921875
1692796653000,76.58600616455078
1692796660000,76.58517456054688
1692796663000,76.58600616455078
1692796666000,76.58517456054688
1692796670000,76.58573150634766
1692796676000,76.5862808227539
1692796683000,76.58573150634766
1692796709000,76.58489990234375
1692796713000,76.58573150634766
1692796716000,76.58655548095703
1692796726000,76.58600616455078
1692796746000,76.58517456054688
