"Category","Values"
1692801980000,76.58794403076172
1692801988000,76.58849334716797
1692801994000,76.58794403076172
1692801998000,76.58849334716797
1692802007000,76.58738708496094
1692802011000,76.58821868896484
1692802014000,76.58905029296875
1692802021000,76.58794403076172
1692802024000,76.58738708496094
1692802031000,76.58849334716797
1692802041000,76.58794403076172
1692802051000,76.58849334716797
1692802054000,76.58794403076172
1692802057000,76.58849334716797
1692802060000,76.58794403076172
1692802067000,76.58849334716797
1692802070000,76.58766174316406
1692802074000,76.58849334716797
1692802077000,76.58794403076172
1692802080000,76.58738708496094
1692802087000,76.58821868896484
1692802097000,76.58766174316406
1692802100000,76.58849334716797
1692802104000,76.58794403076172
1692802123000,76.58849334716797
1692802140000,76.58794403076172
