"Category","Values"
1692796036000,76.5887680053711
1692796056000,76.58766174316406
1692796060000,76.58821868896484
1692796070000,76.58738708496094
1692796073000,76.58794403076172
1692796076000,76.5887680053711
1692796079000,76.58821868896484
1692796089000,76.58766174316406
1692796096000,76.58849334716797
1692796106000,76.58794403076172
1692796123000,76.58849334716797
1692796136000,76.58794403076172
1692796139000,76.58738708496094
1692796142000,76.58794403076172
1692796179000,76.58849334716797
1692796189000,76.58738708496094
