"Category","Values"
1692802186000,76.5862808227539
1692802193000,76.58517456054688
1692802196000,76.58573150634766
1692802206000,76.58517456054688
1692802213000,76.58573150634766
1692802219000,76.58517456054688
1692802233000,76.58600616455078
1692802243000,76.58517456054688
1692802266000,76.58573150634766
1692802272000,76.58517456054688
1692802279000,76.58600616455078
1692802282000,76.58544921875
1692802289000,76.58489990234375
1692802292000,76.58573150634766
1692802299000,76.58517456054688
1692802309000,76.58573150634766
1692802312000,76.58462524414062
