"Category","Values"
1692802763000,76.58738708496094
1692802813000,76.58821868896484
1692802839000,76.58766174316406
1692802866000,76.58711242675781
1692802869000,76.58794403076172
1692802872000,76.58711242675781
1692802876000,76.58766174316406
1692802886000,76.58821868896484
1692802899000,76.58711242675781
1692802906000,76.58766174316406
1692802916000,76.58849334716797
1692802919000,76.58794403076172
1692802926000,76.58849334716797
1692802936000,76.58905029296875
1692802939000,76.58821868896484
1692802942000,76.5887680053711
1692802946000,76.58821868896484
1692802949000,76.5887680053711
1692802952000,76.58794403076172
1692802966000,76.58849334716797
1692802972000,76.58766174316406
1692802982000,76.58821868896484
1692802992000,76.58766174316406
1692803002000,76.58711242675781
1692803005000,76.58766174316406
1692803019000,76.58821868896484
1692803022000,76.58711242675781
1692803025000,76.58766174316406
1692803055000,76.58821868896484
1692803058000,76.58766174316406
1692803075000,76.58711242675781
1692803081000,76.58794403076172
1692803085000,76.58738708496094
1692803088000,76.58849334716797
1692803091000,76.58905029296875
1692803095000,76.58821868896484
1692803118000,76.58766174316406
1692803121000,76.58849334716797
1692803128000,76.58766174316406
1692803131000,76.58821868896484
1692803134000,76.58766174316406
1692803138000,76.58821868896484
1692803144000,76.58766174316406
1692803148000,76.58821868896484
1692803171000,76.58766174316406
1692803174000,76.58821868896484
1692803191000,76.5887680053711
1692803194000,76.58821868896484
1692803201000,76.5887680053711
1692803207000,76.58821868896484
1692803221000,76.58738708496094
1692803224000,76.58849334716797
1692803227000,76.58794403076172
1692803230000,76.58849334716797
1692803240000,76.58738708496094
1692803244000,76.58849334716797
1692803260000,76.58794403076172
1692803267000,76.58849334716797
1692803297000,76.58766174316406
1692803303000,76.58821868896484
1692803317000,76.58766174316406
1692803320000,76.5887680053711
1692803323000,76.58821868896484
1692803326000,76.58766174316406
1692803353000,76.58821868896484
1692803357000,76.58711242675781
1692803360000,76.58821868896484
1692803363000,76.5887680053711
1692803367000,76.58794403076172
1692803377000,76.58849334716797
1692803380000,76.58766174316406
1692803393000,76.58821868896484
1692803397000,76.58738708496094
1692803400000,76.58849334716797
1692803403000,76.58766174316406
1692803406000,76.58821868896484
1692803426000,76.58738708496094
1692803430000,76.58821868896484
1692803469000,76.58766174316406
1692803473000,76.58821868896484
1692803483000,76.58766174316406
1692803486000,76.58821868896484
1692803489000,76.58766174316406
1692803493000,76.58821868896484
1692803539000,76.58766174316406
1692803542000,76.58821868896484
1692803546000,76.58766174316406
1692803552000,76.58849334716797
