"Category","Values"
1692798908000,76.59098052978516
1692798914000,76.59015655517578
1692798931000,76.589599609375
1692798934000,76.59015655517578
1692798937000,76.589599609375
1692798951000,76.58849334716797
1692798954000,76.58932495117188
1692798957000,76.58849334716797
1692798961000,76.58905029296875
1692798967000,76.58821868896484
1692798970000,76.5887680053711
1692798974000,76.589599609375
1692798990000,76.58905029296875
1692798997000,76.58849334716797
1692799000000,76.58905029296875
1692799004000,76.58849334716797
1692799007000,76.58905029296875
1692799017000,76.58849334716797
1692799023000,76.58794403076172
1692799027000,76.58849334716797
1692799040000,76.58932495117188
1692799043000,76.5887680053711
1692799047000,76.58932495117188
1692799057000,76.5887680053711
1692799060000,76.58932495117188
1692799063000,76.58849334716797
1692799070000,76.58932495117188
1692799073000,76.58821868896484
1692799076000,76.58905029296875
1692799083000,76.58849334716797
