"Category","Values"
1692795506000,76.58711242675781
1692795519000,76.58766174316406
1692795523000,76.58683776855469
1692795543000,76.5862808227539
1692795556000,76.58683776855469
1692795559000,76.5862808227539
1692795569000,76.58573150634766
1692795582000,76.58683776855469
1692795586000,76.58600616455078
1692795596000,76.58683776855469
1692795599000,76.5862808227539
1692795605000,76.58573150634766
1692795619000,76.5862808227539
1692795629000,76.58573150634766
1692795642000,76.58683776855469
1692795645000,76.58600616455078
1692795662000,76.58655548095703
