"Category","Values"
1692801278000,76.58821868896484
1692801281000,76.58766174316406
1692801284000,76.58711242675781
1692801288000,76.58794403076172
1692801291000,76.58683776855469
1692801294000,76.58794403076172
1692801298000,76.58738708496094
1692801301000,76.58683776855469
1692801308000,76.58738708496094
1692801311000,76.58655548095703
1692801314000,76.58711242675781
1692801318000,76.58766174316406
1692801354000,76.58821868896484
1692801357000,76.58766174316406
1692801384000,76.58711242675781
1692801390000,76.58766174316406
1692801397000,76.58849334716797
1692801404000,76.58738708496094
1692801407000,76.58683776855469
1692801410000,76.58766174316406
1692801414000,76.58683776855469
1692801424000,76.58766174316406
